Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2010000,0.8025891,1.1768045,8.182000048367106,651.0,8.182000074768439
2020000,0.8127548,1.1241883,10.32735720209478,748.0714285714286,10.327357253591929
2030000,0.810773,1.1292398,5.417954580964182,433.40909090909093,5.417954439127987
2040000,0.8136764,1.1355066,15.422555644517868,1080.7777777777778,15.422555736783478
2050000,0.8127863,1.1442099,9.166928625732128,668.2142857142857,9.166928395895022
2060000,0.8104805,1.1472367,12.544666743226117,900.8333333333334,13.322272598743439
2070000,0.80728835,1.1504015,10.316000060246248,747.5,9.829461452049705
2080000,0.7928568,1.1353779,8.70625005546026,666.375,8.70625004102476
2090000,0.7987451,1.1396741,8.553846206730949,651.7692307692307,8.553846150063551
2100000,0.8160848,1.1347705,12.151750072196592,885.0833333333334,12.151749956421554
2110000,0.82783514,1.1247375,18.712857250124216,1290.857142857143,18.71285723309432
2120000,0.779939,1.1172327,7.92544449227474,601.6111111111111,7.9254443684799805
2130000,0.7944566,1.1312528,9.182571485555465,714.1428571428571,9.182571454771928
2140000,0.79630846,1.1521266,13.85100007961349,982.5555555555555,13.85100007802248
2150000,0.7915628,1.1698946,15.441300084406976,1103.7,15.44130018092692
2160000,0.7804341,1.1733677,10.132230833163844,759.6153846153846,10.132230601631678
2170000,0.77736294,1.1504711,5.434521773465626,430.0,5.109499951824546
2180000,0.778685,1.1859913,11.282166732319942,814.25,11.382384644391445
2190000,0.7623451,1.1717396,13.019200075161644,938.5,13.019200006127358
2200000,0.7821081,1.1694952,16.028444533572635,1127.5555555555557,16.02844441971845
2210000,0.787117,1.1634068,10.054384673712775,760.4615384615385,10.054384672584442
2220000,0.7782063,1.1819792,12.354900068626739,890.6,12.354900286346673
2230000,0.774849,1.1857665,11.43923083311305,824.5384615384615,11.439230748953728
2240000,0.7788818,1.2221059,13.587000074214302,984.8888888888889,13.587000221841866
2250000,0.7695759,1.2197509,12.156583401122285,913.4166666666666,12.156583513754109
2260000,0.7804913,1.1748481,10.131166723246375,756.8333333333334,10.13116672084046
2270000,0.7839691,1.171975,9.40085719536624,720.0,9.400857388441052
2280000,0.7700743,1.199239,19.255571535988047,1367.0,19.255571373871394
2290000,0.7850915,1.1540643,8.101312547485577,639.25,8.101312519051135
2300000,0.78003776,1.1260381,7.608666711028976,610.3333333333334,7.608666707202792
2310000,0.76996994,1.1176555,7.983750048188085,650.3125,7.983750032028183
2320000,0.77495193,1.1083308,11.457454608753324,880.0909090909091,11.457454713569446
