Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
10000,1.0772641,0.8545006,-0.2543451296190311,86.06194690265487,-0.25434511983602315
20000,1.0548407,0.6694699,-0.22540170607917234,83.84615384615384,-0.2254016837861357
30000,1.0789144,0.48251116,-0.16830274867056227,90.31192660550458,-0.16830274824975827
40000,1.0920904,0.44351533,-0.15447663197785652,92.09345794392523,-0.15682074410911157
50000,1.0887903,0.43853366,-0.01628420625347644,102.17894736842105,-0.015135395689867437
60000,1.0853786,0.47321978,0.02147826561375278,105.92391304347827,0.021478281518363434
70000,1.0663167,0.4363674,0.2844705941675998,116.3529411764706,0.284470583454651
80000,1.0566067,0.4317589,0.3159642911798853,113.23809523809524,0.31596428944197086
90000,1.0438988,0.23618305,0.29908989286547255,112.75280898876404,0.2990899142924319
100000,1.0142282,0.26916093,0.2815348890861821,114.61627906976744,0.2815348975533663
110000,1.0025957,0.26291013,0.55805195517711,127.37662337662337,0.558051940876168
120000,0.99568486,0.22868502,0.2891460723881976,110.15730337078652,0.2891461006522681
130000,1.0099285,0.1511432,0.39097468992194184,123.56962025316456,0.39097468870915947
140000,1.0094062,0.18014528,0.43146053303988946,129.3421052631579,0.43146055163570535
150000,0.99552995,0.18919466,0.6155972299925957,136.48611111111111,0.6155972513370216
160000,0.9866987,0.15402968,0.5994714359952403,138.5857142857143,0.5994714348443917
170000,0.9684662,0.20880878,0.6569577545111238,138.88732394366198,0.656957769110589
180000,0.97726923,0.16822204,0.3831392467181092,124.82278481012658,0.3831392727980885
190000,0.96679145,0.24155763,0.8563548484272624,158.0,0.8563548475503922
200000,0.96889925,0.17862368,0.5208493223691308,133.013698630137,0.5208493464001237
210000,0.98089546,0.18218696,0.5194545522447095,129.05194805194805,0.5194545582710922
220000,0.986249,0.13111733,1.017035724127449,167.96428571428572,1.0170357477452074
230000,0.9792004,0.25133887,1.078733343774608,168.38333333333333,1.0787333697080612
240000,0.9752465,0.25838298,0.7746714360762521,140.77142857142857,0.7746714560048921
250000,0.9770154,0.23954484,0.7106417990949895,147.19402985074626,0.7106418148127954
260000,0.99535793,0.24328846,0.6675714359236216,140.22857142857143,0.6675714549209391
270000,0.9953567,0.23341095,0.49886302063911386,134.5068493150685,0.49886300782226534
280000,0.97125083,0.30953383,0.8734375085823558,151.125,0.8734375212807208
290000,0.9844296,0.21770206,0.8677903313880726,159.30645161290323,0.8677903793511852
300000,0.97897667,0.24604693,0.767382360445267,145.83823529411765,0.7774179358758143
310000,0.9530972,0.312768,0.7357878873431631,147.96969696969697,0.7262238946868412
320000,0.96729666,0.2870859,0.623111118811519,134.93055555555554,0.6231111095079945
330000,0.95481884,0.31377286,1.1310689756546395,168.32758620689654,1.1310689659981892
340000,0.9246391,0.3043858,0.6819861187104834,135.81944444444446,0.6819861431916555
350000,0.94762707,0.31080496,1.3080185298674256,182.7962962962963,1.3080185450337551
360000,0.9386036,0.32835448,1.321296307258308,184.46296296296296,1.3212963593433853
370000,0.93218917,0.32673952,1.0706721410349958,160.9672131147541,1.0706721670070634
380000,0.9500924,0.3740106,0.7920724724831086,142.7826086956522,0.7997353148735676
390000,0.9464691,0.39688426,1.5106383101182415,200.3404255319149,1.4848125162534416
400000,0.94733995,0.3637996,1.4470188795580126,191.39622641509433,1.4470189043654587
410000,0.94383025,0.32888585,1.103000010384546,175.16071428571428,1.1030000341790063
420000,0.90370166,0.42177036,1.5133000123687088,196.7,1.5133000339567662
430000,0.9252207,0.41523418,1.4563400117051788,195.66,1.4563400354981422
440000,0.91724503,0.48428586,1.8280476330518944,225.64285714285714,1.8280476881634622
450000,0.89444995,0.50873494,2.1607442008152735,238.4418604651163,2.2088572244559015
460000,0.8788827,0.5628764,1.8464081766492477,201.0204081632653,1.8466939160562292
470000,0.8900239,0.55506426,2.1389762054480213,229.66666666666666,2.0921628556625786
480000,0.88899297,0.5337267,2.1978139693518495,231.06976744186048,2.197813968152501
490000,0.90160984,0.5844703,1.7160000138841993,204.88636363636363,1.7160000086508014
500000,0.88091624,0.57807887,1.6574074203834042,197.96296296296296,1.685434010934155
510000,0.910568,0.5788022,2.4133333498283696,247.30769230769232,2.357300036586821
520000,0.8952482,0.6236639,2.7414000185672194,284.2,2.741400038770267
530000,0.9121694,0.61825013,2.995000021532178,307.25,2.995000059250742
540000,0.9079425,0.65212977,3.483806473514696,318.8709677419355,3.4697666987776756
550000,0.8979978,0.7028284,3.5376785950336074,333.25,3.550344865897606
560000,0.9028869,0.7175168,2.4676842271460613,252.5,2.4676841867009274
570000,0.90907925,0.67852163,2.8446842297102863,274.3421052631579,2.844684158500872
580000,0.91324085,0.67998844,2.8903428758993477,276.1714285714286,2.8903428592852185
590000,0.89057136,0.6745017,3.2253871176639692,312.741935483871,3.225387148979691
600000,0.89711106,0.7151039,3.2214062706589175,310.75,3.221406274009496
610000,0.9040587,0.7375612,3.214363656754634,303.54545454545456,3.2143637384429122
620000,0.8819843,0.7446487,2.6176579109834215,259.39473684210526,2.6176579455403903
630000,0.9178386,0.8013585,1.8436363767779602,222.86363636363637,1.8436363724547185
640000,0.89887637,0.7751477,2.05500001374111,234.54761904761904,2.0550000391723144
650000,0.9001835,0.8215891,1.9478536726929612,234.78048780487805,1.9478536969868512
660000,0.8986492,0.79313916,1.9004318306026768,226.27272727272728,1.9004318294835023
670000,0.884912,0.77293164,2.1055116410323875,223.69767441860466,2.105511691507905
680000,0.8858211,0.76278275,2.6910857305895273,285.45714285714286,2.6910857763673577
690000,0.90827256,0.70206344,2.420342120099935,255.6315789473684,2.4203421538205525
700000,0.8909219,0.7783462,2.2389268424254047,243.90243902439025,2.23892689650742
710000,0.88362694,0.7159717,2.8781212303561694,297.3636363636364,2.8781212507323786
720000,0.88054484,0.7695992,3.533600019772227,322.43333333333334,3.533600092927615
730000,0.88249886,0.797816,4.181280024107545,370.36,4.18128001332283
740000,0.8732011,0.8209033,3.372468770328851,322.875,3.372468765708618
750000,0.87853134,0.90872353,3.730821450536106,361.0,3.7308215581412827
760000,0.8973659,0.8651037,3.368888909320554,347.74074074074076,3.3688890045439757
770000,0.8715505,0.8109692,5.709750031871954,501.1,5.709750109910965
780000,0.8442436,0.8114742,4.143920025164261,396.52,4.143920062184334
790000,0.8355146,0.8960956,4.444000024988782,403.625,4.444000100406508
800000,0.8301118,0.79798985,7.103062538488302,599.875,7.1030626562424
810000,0.82849306,0.9024821,8.068687541846884,643.6875,8.068687684368342
820000,0.8456766,0.88295555,3.853846176043869,369.65384615384613,3.8538462632837205
830000,0.85197437,0.88465375,3.9352758845378615,349.44827586206895,3.935275909908373
840000,0.83345205,0.84882534,4.419240024196915,387.64,4.4192400476336475
850000,0.82365656,0.8380991,6.929588271215941,579.8823529411765,6.929588434012497
860000,0.84836376,0.8768716,5.1535000276111536,447.9,5.153500206768513
870000,0.8291999,0.9058655,6.489578982165671,559.1578947368421,6.489579143100663
880000,0.8484994,0.93217903,4.956818209590645,450.8181818181818,4.9568183137611905
890000,0.8221747,0.9109998,4.869909116823692,434.45454545454544,4.8699091808362445
900000,0.82690656,0.9014321,4.189538485066105,381.5,4.189538508510361
910000,0.81558996,0.8755725,4.394958356904681,403.4583333333333,4.394958474983771
920000,0.8087691,0.87134045,5.857950030668872,496.0,5.857950114831328
930000,0.77308196,0.81138176,3.793892879159622,365.57142857142856,3.835851877393132
940000,0.7972236,0.81627446,3.59092309877563,342.65384615384613,3.5564816726578607
950000,0.78779656,0.85729,6.12870003208518,534.45,6.128700081352145
960000,0.7858384,0.8762728,8.010000039025076,676.3571428571429,8.010000211319753
970000,0.7798841,0.8863564,6.188736873789151,534.0,6.188737029895971
980000,0.7774615,0.91441363,3.4524000209290535,354.76,3.4524000975489617
990000,0.7757501,0.9544315,7.341117683291325,634.5882352941177,7.341117926051512
1000000,0.8115953,0.8842475,4.427304372869675,403.04347826086956,4.4273044328488735
1010000,0.7858949,0.9092611,7.119187536838581,600.0,7.1191877911332995
1020000,0.7916303,0.91551244,6.97133336993607,584.0,6.971333455708292
1030000,0.79334223,0.8809023,4.230083358789368,418.1666666666667,4.230083474734177
1040000,0.812042,0.87469065,5.05823812317214,458.42857142857144,5.05823820403644
1050000,0.76389813,0.9046583,5.0160000271984915,454.10526315789474,5.016000243001862
1060000,0.7877387,0.9121046,6.586950033751782,562.1,6.586950198095292
1070000,0.765637,0.88725734,4.69700002485611,436.3181818181818,4.697000181302428
1080000,0.7681851,0.8958797,8.94200004148297,731.5384615384615,8.942000151253664
1090000,0.7585599,0.852283,6.451437536001322,593.625,6.451437886222266
1100000,0.75351614,0.91506016,7.368800038564951,634.5333333333333,7.368800228461623
1110000,0.7849126,0.91457283,6.09733336511445,523.1904761904761,6.097333563580399
1120000,0.76871985,0.8901034,7.891266706384098,634.4666666666667,7.891266892602046
1130000,0.75067186,0.9174724,11.242090963610364,908.1818181818181,11.242091125893323
1140000,0.7928509,0.9149625,3.4562800208851696,350.72,3.4562800845503805
1150000,0.7731038,0.9546848,11.16333339154759,920.5833333333334,11.163333741948009
1160000,0.787552,0.9507004,5.306809554303375,469.0,5.306809777660029
1170000,0.7727124,0.9782018,11.139300054102204,862.1,11.139300305768847
1180000,0.78936416,0.9903596,9.47320004645735,732.2666666666667,9.473200305551291
1190000,0.7799719,1.0115734,11.342000057920814,887.1818181818181,11.34200035255741
1200000,0.8036958,1.0430545,10.600363688469356,816.4545454545455,10.600363943725824
1210000,0.80338025,0.9698682,7.602312541930587,649.25,7.602312677743612
1220000,0.790224,1.00653,9.119538508489942,756.9230769230769,9.119538692685847
1230000,0.8104784,1.0293533,10.120545507821424,820.9090909090909,10.12054562991993
1240000,0.78407633,1.0167203,6.881052669156098,571.5263157894736,6.881052796973994
1250000,0.7835138,1.0148057,6.72472225646359,550.2222222222222,6.724722495509519
1260000,0.7960225,1.0247663,6.493444479361642,542.1666666666666,6.493444554921654
1270000,0.8162278,1.0379387,5.9085789798379045,511.63157894736844,5.908579212662421
1280000,0.7993194,1.011108,8.158733376022429,663.6,8.158733524382114
1290000,0.7928146,1.0057356,7.012647096101907,586.5882352941177,7.012647328569608
1300000,0.7751296,0.9840276,8.228928613933801,690.6428571428571,8.228928834998182
1310000,0.779209,0.93158925,6.4990588589229015,569.8823529411765,6.499058969921487
1320000,0.7859952,0.95822954,11.263454601782458,871.0909090909091,11.26345478777181
1330000,0.7676682,0.934421,8.76635718705698,708.7142857142857,8.766357477987185
1340000,0.7898424,0.99839586,14.43966673722025,1086.6666666666667,14.439666977359188
1350000,0.78276044,0.98628604,10.534750054056834,811.3333333333334,10.534750412761545
1360000,0.7830424,1.0126425,7.427888926875312,587.0,7.42788906995621
1370000,0.7799804,1.017899,10.510636417364532,796.3636363636364,10.51063658788123
1380000,0.77357763,1.0522375,11.173000057586856,855.9166666666666,11.173000182025135
1390000,0.78593993,1.0188551,8.20920004353393,655.5333333333333,8.209200241789222
1400000,0.7696741,1.020533,6.528368455988943,536.0,6.528368641083178
1410000,0.78477764,1.0445315,12.905600063980092,983.7,12.905600352212787
1420000,0.79470813,1.0158359,7.1025000372772205,564.2777777777778,7.102500201099449
1430000,0.77503514,1.0177683,7.863125041170861,622.5,7.884800116717815
1440000,0.7939582,1.0452948,7.149941213319407,570.1176470588235,7.17150022668971
1450000,0.7985985,1.0333809,7.660812541158521,619.25,7.660812609363347
1460000,0.7781745,1.015502,6.749750035472971,562.5,6.749750275164843
1470000,0.77264595,1.0397999,6.47768424336774,556.6315789473684,6.477684449404478
