Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4427000,1.2978709,0.817694,21.08300012210384,1470.0,21.083000355400145
4428000,1.300243,0.8663578,None,None,None
4429000,1.3112855,0.8473436,21.221000124933198,1476.0,21.221000157296658
4430000,1.2930093,0.82595855,22.112000117078424,1476.0,22.112000197172165
4431000,1.2961375,0.86683714,None,None,None
4432000,1.3170062,0.783951,8.841000051276447,656.3333333333334,8.841000246504942
4433000,1.3171749,0.8944155,None,None,None
4434000,1.2819339,0.8312637,11.217500060331076,784.0,11.217499932274222
4435000,1.3516741,0.8581923,21.074000120395795,1463.0,21.074000902473927
4436000,1.2769231,0.9018825,None,None,None
4437000,1.3002104,0.8986567,21.16800011205487,1476.0,21.168000251054764
4438000,1.280159,0.87539357,22.198000117088668,1476.0,22.197999849915504
4439000,1.3100812,0.8902355,None,None,None
4440000,1.2931352,0.8958275,22.212000121362507,1476.0,22.211999729275703
4441000,1.2561996,0.8929643,22.260000127833337,1476.0,22.260000199079514
4442000,1.3241003,0.87386996,None,None,None
4443000,1.2806733,0.89727336,18.78300010296516,1359.0,18.782999381422997
4444000,1.3122793,0.8190598,11.193500067282002,761.0,11.19349967688322
4445000,1.3122336,0.8275172,None,None,None
4446000,1.306343,0.9088158,21.03300011274405,1465.0,21.033000025898218
4447000,1.3020076,0.803457,13.840000080759637,1060.0,13.840000197291374
4448000,1.2798342,0.862634,12.493000073416624,885.0,22.227000065147877
4449000,1.2895901,0.8299787,None,None,2.7589997947216034
4450000,1.3022747,0.86215985,21.188000120804645,1467.0,21.187999293208122
4451000,1.2820032,0.8869527,16.4560000912752,1201.0,16.456000298261642
4452000,1.3291951,0.9001018,None,None,None
4453000,1.3064723,0.8189645,11.157000058388803,774.5,11.157000364735723
4454000,1.2847568,0.9095789,21.161000111955218,1463.0,21.161000344902277
4455000,1.3153895,0.89433825,None,None,None
4456000,1.2929673,0.88971055,18.931000115233473,1402.0,18.93099917471409
4457000,1.3336856,0.8461404,14.089000085252337,1116.0,14.089000150561333
4458000,1.3295058,0.8447704,21.07100010861177,1467.0,21.071000203490257
4459000,1.2840487,0.94517803,3.934000030043535,339.0,3.9339999705553055
4460000,1.3037612,0.8393742,22.161000119056553,1464.0,22.16100011765957
4461000,1.2933263,0.8067823,None,None,None
4462000,1.2501503,0.84987,11.293000073754229,843.5,11.29299971088767
4463000,1.3167806,0.8849738,21.10000010789372,1461.0,21.10000019473955
4464000,1.2839501,0.8444963,2.5600000174017623,227.0,2.560000032186508
4465000,1.3286124,0.8477151,14.939000080572441,1059.0,14.939000487327576
4466000,1.277566,0.87373585,21.131000110763125,1469.0,21.130999956279993
4467000,1.3210341,0.85545903,None,None,None
4468000,1.3281788,0.8495749,22.138000100501813,1476.0,22.138000555336475
4469000,1.2936088,0.7588411,9.39400005392963,702.5,9.394000053405762
4470000,1.2724825,0.83196396,None,None,None
4471000,1.2910115,0.9085504,22.003000117838383,1465.0,22.00299935042858
4472000,1.2938597,0.8691792,10.705500061332714,769.5,10.70550024881959
4473000,1.2791753,0.87793857,11.314000068348832,766.0,11.313999816775322
4474000,1.310546,0.85907596,21.11500011663884,1466.0,21.11500007286668
4475000,1.2949997,0.90038234,None,None,None
4476000,1.2865435,0.8598964,22.34400012192782,1476.0,22.34399998933077
4477000,1.2875425,0.9143415,21.073000111267902,1476.0,21.073000483214855
4478000,1.3053062,0.8285805,11.3290000569541,870.0,11.329000487923622
4479000,1.2685409,0.84455967,4.538000028231181,370.0,4.538000047206879
4480000,1.30022,0.8624188,None,None,None
4481000,1.3374178,0.831352,21.281000118586235,1473.0,21.28099999576807
4482000,1.3022308,0.862073,22.248000118182972,1476.0,22.248000532388687
4483000,1.2915492,0.8345375,None,None,None
4484000,1.2874217,0.8906366,21.069000112707727,1476.0,21.06900054216385
4485000,1.2814521,0.85085195,22.20300012291409,1476.0,22.20300041139126
4486000,1.3044573,0.8369706,12.474000071291812,860.0,12.473999455571175
4487000,1.3261299,0.82702917,21.00800011283718,1468.0,21.007999941706657
4488000,1.2917233,0.9137753,None,None,None
4489000,1.2834705,0.842792,22.331000120262615,1476.0,22.331000212579966
4490000,1.2783633,0.8316093,9.59650005644653,756.0,9.59650019556284
4491000,1.320783,0.8036984,None,None,None
4492000,1.2995361,0.89745396,21.01000010687858,1473.0,21.010000556707382
4493000,1.2902664,0.85207087,21.184000121545978,1476.0,21.18400013446808
4494000,1.314492,0.85809404,2.6620000189868733,228.0,2.66199991106987
4495000,1.3053442,0.9149223,22.182000115746632,1460.0,22.181999802589417
4496000,1.3174608,0.8041633,None,None,None
4497000,1.2723452,0.87964904,10.681500063510612,775.5,10.681500039994717
4498000,1.3529589,0.84553754,21.1770001106197,1466.0,21.176999546587467
4499000,1.3154176,0.9470463,11.202000073390082,773.0,11.201999574899673
4500000,1.3162097,0.8485004,None,None,None
