Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
4301000,1.4984846,0.8356221,24.51700012909714,1476.0,None
4302000,1.5204489,0.7970016,None,None,24.516999438405037
4303000,1.4901981,0.7832627,24.617000127444044,1476.0,24.61700090765953
4304000,1.4996378,0.8393033,24.623000130522996,1476.0,None
4305000,1.5322063,0.82811093,14.788000081432983,896.0,19.705499537289143
4306000,1.5198975,0.7858074,None,None,None
4307000,1.5212113,0.7986957,23.589000130305067,1465.0,23.588998522609472
4308000,1.5136538,0.83151925,11.864000068453606,780.0,23.507000222802162
4309000,1.5042193,0.82770634,10.005000057630241,645.0,5.112999953329563
4310000,1.4891644,0.8187987,None,None,None
4311000,1.5034101,0.83651125,24.596000139019452,1467.0,24.59599893540144
4312000,1.5245957,0.84109086,24.61100013065152,1476.0,24.61099971830845
4313000,1.4981643,0.84507585,None,None,None
4314000,1.4945358,0.8330919,24.7170001383638,1476.0,24.71699906885624
4315000,1.4984839,0.83892465,25.580000140238553,1476.0,25.580000042915344
4316000,1.5134056,0.82051075,None,None,None
4317000,1.5350516,0.88788784,13.705000084242783,859.0,13.704999133944511
4318000,1.4981686,0.84259033,24.53600012953393,1464.0,24.535999566316605
4319000,1.5029325,0.83485824,8.896000052453019,619.0,8.895999729633331
4320000,1.4858444,0.8244801,15.075000086333603,974.0,15.07499985396862
4321000,1.5157562,0.8162459,23.575000139302574,1473.0,None
4322000,1.5188049,0.8438834,None,None,23.574998818337917
4323000,1.4700222,0.8260735,25.765000148676336,1476.0,25.76499904692173
4324000,1.498224,0.840565,25.692000143113546,1476.0,None
4325000,1.4753377,0.81782293,None,None,25.692000076174736
4326000,1.5037379,0.8275003,23.56500012835022,1476.0,23.564999006688595
4327000,1.4974837,0.82474524,24.581000134698115,1476.0,None
4328000,1.5240073,0.83623594,0.2250000067288056,84.0,12.402999222278595
4329000,1.5047865,0.81302106,24.64700013503898,1474.0,24.646999195218086
4330000,1.5022715,0.861774,None,None,None
4331000,1.4960396,0.83263975,24.68600013386458,1476.0,24.685999169945717
4332000,1.5209017,0.8438545,24.582000144640915,1476.0,24.581999599933624
4333000,1.4833599,0.8278206,None,None,None
4334000,1.4707206,0.8155572,24.5200001206249,1476.0,24.519999563694
4335000,1.4998978,0.8260225,24.65800012787804,1476.0,24.657999888062477
4336000,1.507846,0.8292534,None,None,None
4337000,1.466314,0.87352264,13.112000073461482,776.3333333333334,13.111999779939651
4338000,1.4671171,0.85036325,None,None,None
4339000,1.5086124,0.85116583,11.952500069397502,796.0,11.952499892562628
4340000,1.4918857,0.8386144,None,None,None
4341000,1.476723,0.836368,12.438000072026625,787.0,12.437999747693539
4342000,1.4895533,0.8461008,23.560000122408383,1474.0,23.559998333454132
